CustomerID,Age,Gender,Income,Location,PurchaseDate,AmountSpent,PageViews,EmailSubscribed,LastLoginDate
9BX8WA,38,Female,54258,Suburban,2023-05-24 01:48:37.655983,480.96,83,True,2023-01-01 01:48:37.663327
9BX8WA,38,Female,54258,Suburban,2023-05-24 01:48:37.655983,480.96,78,False,2023-06-11 01:48:37.663347
9BX8WA,38,Female,54258,Suburban,2022-11-21 01:48:37.656411,24.09,15,True,2023-09-11 01:48:37.663108
9BX8WA,38,Female,54258,Suburban,2022-11-21 01:48:37.656411,24.09,100,True,2023-06-13 01:48:37.663187
9BX8WA,38,Female,54258,Suburban,2022-11-21 01:48:37.656411,24.09,83,True,2023-01-01 01:48:37.663327
9BX8WA,38,Female,54258,Suburban,2022-11-21 01:48:37.656411,24.09,78,False,2023-06-11 01:48:37.663347
9BX8WA,38,Female,54258,Suburban,2022-10-21 01:48:37.656471,113.76,15,True,2023-09-11 01:48:37.663108
9BX8WA,38,Female,54258,Suburban,2022-10-21 01:48:37.656471,113.76,100,True,2023-06-13 01:48:37.663187
9BX8WA,38,Female,54258,Suburban,2022-10-21 01:48:37.656471,113.76,83,True,2023-01-01 01:48:37.663327
9BX8WA,38,Female,54258,Suburban,2022-10-21 01:48:37.656471,113.76,78,False,2023-06-11 01:48:37.663347
9BX8WA,38,Female,54258,Suburban,2023-01-12 01:48:37.657286,342.99,15,True,2023-09-11 01:48:37.663108
9BX8WA,38,Female,54258,Suburban,2023-01-12 01:48:37.657286,342.99,100,True,2023-06-13 01:48:37.663187
9BX8WA,38,Female,54258,Suburban,2023-01-12 01:48:37.657286,342.99,83,True,2023-01-01 01:48:37.663327
9BX8WA,38,Female,54258,Suburban,2023-01-12 01:48:37.657286,342.99,78,False,2023-06-11 01:48:37.663347
9BX8WA,38,Female,54258,Suburban,2023-04-04 01:48:37.657376,98.2,15,True,2023-09-11 01:48:37.663108
9BX8WA,38,Female,54258,Suburban,2023-04-04 01:48:37.657376,98.2,100,True,2023-06-13 01:48:37.663187
9BX8WA,38,Female,54258,Suburban,2023-04-04 01:48:37.657376,98.2,83,True,2023-01-01 01:48:37.663327
9BX8WA,38,Female,54258,Suburban,2023-04-04 01:48:37.657376,98.2,78,False,2023-06-11 01:48:37.663347
MDWMTS,43,Male,49425,Rural,2023-04-24 01:48:37.656242,52.65,81,False,2023-09-05 01:48:37.663174
MDWMTS,43,Male,49425,Rural,2023-04-24 01:48:37.656242,52.65,56,False,2023-04-01 01:48:37.663315
MDWMTS,43,Male,49425,Rural,2023-07-11 01:48:37.656398,49.29,81,False,2023-09-05 01:48:37.663174
MDWMTS,43,Male,49425,Rural,2023-07-11 01:48:37.656398,49.29,56,False,2023-04-01 01:48:37.663315
MDWMTS,43,Male,49425,Rural,2023-07-16 01:48:37.657183,275.1,81,False,2023-09-05 01:48:37.663174
MDWMTS,43,Male,49425,Rural,2023-07-16 01:48:37.657183,275.1,56,False,2023-04-01 01:48:37.663315
U7M7CG,20,Male,81132,Suburban,2023-07-24 01:48:37.656426,421.04,92,True,2023-07-07 01:48:37.663225
5DQA9U,48,Female,47584,Urban,2023-06-28 01:48:37.656228,55.47,31,True,2022-11-27 01:48:37.663184
5DQA9U,48,Female,47584,Urban,2023-06-28 01:48:37.656228,55.47,87,True,2023-02-15 01:48:37.663810
5DQA9U,48,Female,47584,Urban,2023-05-17 01:48:37.656618,147.11,31,True,2022-11-27 01:48:37.663184
5DQA9U,48,Female,47584,Urban,2023-05-17 01:48:37.656618,147.11,87,True,2023-02-15 01:48:37.663810
5DQA9U,48,Female,47584,Urban,2022-11-28 01:48:37.656779,183.62,31,True,2022-11-27 01:48:37.663184
5DQA9U,48,Female,47584,Urban,2022-11-28 01:48:37.656779,183.62,87,True,2023-02-15 01:48:37.663810
GD38HG,31,Female,64591,Urban,2022-11-04 01:48:37.656667,265.97,16,False,2022-10-03 01:48:37.663566
GD38HG,31,Female,64591,Urban,2022-11-04 01:48:37.656667,265.97,54,False,2023-02-03 01:48:37.663616
LU112W,56,Female,67256,Suburban,2023-06-30 01:48:37.656794,475.54,64,False,2022-11-18 01:48:37.663337
LU112W,56,Female,67256,Suburban,2023-06-30 01:48:37.656794,475.54,62,False,2022-10-19 01:48:37.663760
LU112W,56,Female,67256,Suburban,2023-01-08 01:48:37.657155,283.07,64,False,2022-11-18 01:48:37.663337
LU112W,56,Female,67256,Suburban,2023-01-08 01:48:37.657155,283.07,62,False,2022-10-19 01:48:37.663760
LU112W,56,Female,67256,Suburban,2023-09-17 01:48:37.657242,332.79,64,False,2022-11-18 01:48:37.663337
LU112W,56,Female,67256,Suburban,2023-09-17 01:48:37.657242,332.79,62,False,2022-10-19 01:48:37.663760
LU112W,56,Female,67256,Suburban,2023-09-15 01:48:37.657491,406.65,64,False,2022-11-18 01:48:37.663337
LU112W,56,Female,67256,Suburban,2023-09-15 01:48:37.657491,406.65,62,False,2022-10-19 01:48:37.663760
PWFJGX,42,Male,62563,Urban,2023-02-18 01:48:37.656751,457.88,45,False,2023-07-22 01:48:37.663564
PWFJGX,42,Male,62563,Urban,2023-04-09 01:48:37.656850,27.09,45,False,2023-07-22 01:48:37.663564
PWFJGX,42,Male,62563,Urban,2023-04-08 01:48:37.656919,279.04,45,False,2023-07-22 01:48:37.663564
EN13UK,66,Male,21574,Urban,2022-12-20 01:48:37.655926,110.87,92,False,2022-10-10 01:48:37.663482
EN13UK,66,Male,21574,Urban,2022-12-20 01:48:37.655926,110.87,5,True,2023-04-28 01:48:37.663553
EN13UK,66,Male,21574,Urban,2023-02-04 01:48:37.656052,409.85,92,False,2022-10-10 01:48:37.663482
EN13UK,66,Male,21574,Urban,2023-02-04 01:48:37.656052,409.85,5,True,2023-04-28 01:48:37.663553
EN13UK,66,Male,21574,Urban,2023-05-17 01:48:37.656353,57.09,92,False,2022-10-10 01:48:37.663482
EN13UK,66,Male,21574,Urban,2023-05-17 01:48:37.656353,57.09,5,True,2023-04-28 01:48:37.663553
EN13UK,66,Male,21574,Urban,2022-11-14 01:48:37.656368,23.03,92,False,2022-10-10 01:48:37.663482
EN13UK,66,Male,21574,Urban,2022-11-14 01:48:37.656368,23.03,5,True,2023-04-28 01:48:37.663553
EN13UK,66,Male,21574,Urban,2023-01-28 01:48:37.657474,169.56,92,False,2022-10-10 01:48:37.663482
EN13UK,66,Male,21574,Urban,2023-01-28 01:48:37.657474,169.56,5,True,2023-04-28 01:48:37.663553
V5RNVK,65,Female,96033,Urban,2022-11-21 01:48:37.656227,470.65,24,False,2022-10-01 01:48:37.663099
V5RNVK,65,Female,96033,Urban,2022-11-21 01:48:37.656227,470.65,25,False,2022-10-18 01:48:37.663619
V5RNVK,65,Female,96033,Urban,2023-05-31 01:48:37.656263,85.21,24,False,2022-10-01 01:48:37.663099
V5RNVK,65,Female,96033,Urban,2023-05-31 01:48:37.656263,85.21,25,False,2022-10-18 01:48:37.663619
V5RNVK,65,Female,96033,Urban,2023-01-30 01:48:37.657037,448.66,24,False,2022-10-01 01:48:37.663099
V5RNVK,65,Female,96033,Urban,2023-01-30 01:48:37.657037,448.66,25,False,2022-10-18 01:48:37.663619
3IPTS6,38,Female,65179,Suburban,2023-05-05 01:48:37.656638,246.27,8,False,2023-01-02 01:48:37.663755
3IPTS6,38,Female,65179,Suburban,2022-10-31 01:48:37.656795,167.87,8,False,2023-01-02 01:48:37.663755
3IPTS6,38,Female,65179,Suburban,2022-11-21 01:48:37.656866,48.9,8,False,2023-01-02 01:48:37.663755
3IPTS6,38,Female,65179,Suburban,2023-09-11 01:48:37.657116,466.87,8,False,2023-01-02 01:48:37.663755
3IPTS6,38,Female,65179,Suburban,2022-11-27 01:48:37.657182,343.43,8,False,2023-01-02 01:48:37.663755
3IPTS6,38,Female,65179,Suburban,2023-04-24 01:48:37.657460,397.52,8,False,2023-01-02 01:48:37.663755
OT1YZ6,50,Female,62541,Suburban,2022-11-02 01:48:37.656101,165.18,65,True,2022-11-13 01:48:37.663159
OT1YZ6,50,Female,62541,Suburban,2023-04-12 01:48:37.656208,81.37,65,True,2022-11-13 01:48:37.663159
ZOKNWQ,53,Female,59833,Rural,2023-08-10 01:48:37.656974,406.88,47,False,2022-12-08 01:48:37.663079
ZOKNWQ,53,Female,59833,Rural,2023-08-10 01:48:37.656974,406.88,73,False,2023-04-01 01:48:37.663091
ZOKNWQ,53,Female,59833,Rural,2023-08-16 01:48:37.657069,93.18,47,False,2022-12-08 01:48:37.663079
ZOKNWQ,53,Female,59833,Rural,2023-08-16 01:48:37.657069,93.18,73,False,2023-04-01 01:48:37.663091
ICX0DW,32,Female,83769,Urban,2023-04-05 01:48:37.656354,37.1,24,False,2023-04-03 01:48:37.663234
ICX0DW,32,Female,83769,Urban,2023-04-05 01:48:37.656354,37.1,47,True,2023-02-28 01:48:37.663569
ICX0DW,32,Female,83769,Urban,2022-11-07 01:48:37.656375,370.12,24,False,2023-04-03 01:48:37.663234
ICX0DW,32,Female,83769,Urban,2022-11-07 01:48:37.656375,370.12,47,True,2023-02-28 01:48:37.663569
ICX0DW,32,Female,83769,Urban,2023-02-18 01:48:37.656734,313.39,24,False,2023-04-03 01:48:37.663234
ICX0DW,32,Female,83769,Urban,2023-02-18 01:48:37.656734,313.39,47,True,2023-02-28 01:48:37.663569
ICX0DW,32,Female,83769,Urban,2023-07-20 01:48:37.656747,389.72,24,False,2023-04-03 01:48:37.663234
ICX0DW,32,Female,83769,Urban,2023-07-20 01:48:37.656747,389.72,47,True,2023-02-28 01:48:37.663569
ICX0DW,32,Female,83769,Urban,2023-07-03 01:48:37.656772,439.6,24,False,2023-04-03 01:48:37.663234
ICX0DW,32,Female,83769,Urban,2023-07-03 01:48:37.656772,439.6,47,True,2023-02-28 01:48:37.663569
ICX0DW,32,Female,83769,Urban,2023-05-30 01:48:37.657147,24.33,24,False,2023-04-03 01:48:37.663234
ICX0DW,32,Female,83769,Urban,2023-05-30 01:48:37.657147,24.33,47,True,2023-02-28 01:48:37.663569
ICX0DW,32,Female,83769,Urban,2023-03-03 01:48:37.657406,319.64,24,False,2023-04-03 01:48:37.663234
ICX0DW,32,Female,83769,Urban,2023-03-03 01:48:37.657406,319.64,47,True,2023-02-28 01:48:37.663569
7XXEIN,48,Male,84522,Suburban,2023-04-08 01:48:37.656296,372.89,51,True,2022-12-18 01:48:37.663241
7XXEIN,48,Male,84522,Suburban,2023-04-08 01:48:37.656296,372.89,94,True,2022-10-22 01:48:37.663808
7XXEIN,48,Male,84522,Suburban,2022-11-09 01:48:37.656990,149.51,51,True,2022-12-18 01:48:37.663241
7XXEIN,48,Male,84522,Suburban,2022-11-09 01:48:37.656990,149.51,94,True,2022-10-22 01:48:37.663808
4Z31VU,35,Female,93714,Suburban,2023-01-27 01:48:37.657239,458.03,65,True,2023-02-10 01:48:37.663311
AIHC87,42,Female,67009,Urban,2023-09-05 01:48:37.656543,478.13,44,True,2022-09-26 01:48:37.663395
AIHC87,42,Female,67009,Urban,2023-09-05 01:48:37.656543,478.13,30,True,2023-08-11 01:48:37.663775
AIHC87,42,Female,67009,Urban,2022-11-16 01:48:37.657190,228.56,44,True,2022-09-26 01:48:37.663395
AIHC87,42,Female,67009,Urban,2022-11-16 01:48:37.657190,228.56,30,True,2023-08-11 01:48:37.663775
2GE1NE,62,Male,62438,Suburban,2023-08-05 01:48:37.655943,227.87,6,False,2023-08-28 01:48:37.663440
2GE1NE,62,Male,62438,Suburban,2023-08-21 01:48:37.656729,172.02,6,False,2023-08-28 01:48:37.663440
2GE1NE,62,Male,62438,Suburban,2022-10-17 01:48:37.656933,181.45,6,False,2023-08-28 01:48:37.663440
78KQO8,43,Male,67784,Urban,2023-03-29 01:48:37.657432,74.97,94,False,2022-10-13 01:48:37.663586
T2WGKS,26,Male,45250,Urban,2023-01-16 01:48:37.656408,77.26,35,False,2023-07-09 01:48:37.663281
T2WGKS,26,Male,45250,Urban,2023-06-20 01:48:37.657510,469.92,35,False,2023-07-09 01:48:37.663281
8BMLFY,61,Male,80067,Rural,2023-02-15 01:48:37.656123,462.08,74,True,2023-02-06 01:48:37.663318
8BMLFY,61,Male,80067,Rural,2023-07-28 01:48:37.657365,146.16,74,True,2023-02-06 01:48:37.663318
8BMLFY,61,Male,80067,Rural,2022-11-02 01:48:37.657382,99.91,74,True,2023-02-06 01:48:37.663318
YIJ6WP,41,Male,39034,Rural,2022-10-24 01:48:37.656249,107.77,50,True,2022-09-20 01:48:37.663126
YIJ6WP,41,Male,39034,Rural,2022-10-24 01:48:37.656249,107.77,70,True,2023-02-08 01:48:37.663191
YIJ6WP,41,Male,39034,Rural,2022-10-24 01:48:37.656249,107.77,90,False,2023-06-01 01:48:37.663586
YIJ6WP,41,Male,39034,Rural,2023-08-13 01:48:37.656484,129.37,50,True,2022-09-20 01:48:37.663126
YIJ6WP,41,Male,39034,Rural,2023-08-13 01:48:37.656484,129.37,70,True,2023-02-08 01:48:37.663191
YIJ6WP,41,Male,39034,Rural,2023-08-13 01:48:37.656484,129.37,90,False,2023-06-01 01:48:37.663586
YIJ6WP,41,Male,39034,Rural,2023-06-29 01:48:37.657154,135.0,50,True,2022-09-20 01:48:37.663126
YIJ6WP,41,Male,39034,Rural,2023-06-29 01:48:37.657154,135.0,70,True,2023-02-08 01:48:37.663191
YIJ6WP,41,Male,39034,Rural,2023-06-29 01:48:37.657154,135.0,90,False,2023-06-01 01:48:37.663586
YIJ6WP,41,Male,39034,Rural,2022-12-24 01:48:37.657306,462.74,50,True,2022-09-20 01:48:37.663126
YIJ6WP,41,Male,39034,Rural,2022-12-24 01:48:37.657306,462.74,70,True,2023-02-08 01:48:37.663191
YIJ6WP,41,Male,39034,Rural,2022-12-24 01:48:37.657306,462.74,90,False,2023-06-01 01:48:37.663586
29AOBS,60,Female,92581,Rural,2023-06-01 01:48:37.656159,247.82,70,False,2023-01-11 01:48:37.663487
29AOBS,60,Female,92581,Rural,2023-06-01 01:48:37.656159,247.82,69,False,2022-09-30 01:48:37.663795
29AOBS,60,Female,92581,Rural,2023-01-10 01:48:37.656596,490.76,70,False,2023-01-11 01:48:37.663487
29AOBS,60,Female,92581,Rural,2023-01-10 01:48:37.656596,490.76,69,False,2022-09-30 01:48:37.663795
29AOBS,60,Female,92581,Rural,2022-11-14 01:48:37.656681,297.62,70,False,2023-01-11 01:48:37.663487
29AOBS,60,Female,92581,Rural,2022-11-14 01:48:37.656681,297.62,69,False,2022-09-30 01:48:37.663795
0OA38Q,69,Male,98988,Suburban,2022-11-28 01:48:37.656260,90.28,5,True,2023-06-04 01:48:37.663194
0OA38Q,69,Male,98988,Suburban,2022-11-28 01:48:37.656260,90.28,8,False,2023-03-20 01:48:37.663338
A9RMVM,62,Female,56628,Suburban,2023-01-04 01:48:37.656246,48.59,72,False,2023-08-26 01:48:37.663702
A9RMVM,62,Female,56628,Suburban,2023-06-03 01:48:37.656424,423.82,72,False,2023-08-26 01:48:37.663702
2XQ3Z5,36,Female,93890,Rural,2022-10-28 01:48:37.656339,472.53,58,False,2022-11-15 01:48:37.663600
Y272MO,63,Male,21116,Rural,2023-08-05 01:48:37.656548,471.59,56,True,2022-12-03 01:48:37.663203
Y272MO,63,Male,21116,Rural,2022-12-23 01:48:37.656702,216.01,56,True,2022-12-03 01:48:37.663203
QE13HU,54,Male,21808,Rural,2023-06-14 01:48:37.657394,281.41,43,True,2023-07-11 01:48:37.663324
P44T2I,64,Female,46704,Rural,2023-08-08 01:48:37.657124,475.42,79,True,2022-10-18 01:48:37.663300
P44T2I,64,Female,46704,Rural,2023-08-08 01:48:37.657124,475.42,53,False,2023-05-26 01:48:37.663351
P44T2I,64,Female,46704,Rural,2023-04-14 01:48:37.657303,364.27,79,True,2022-10-18 01:48:37.663300
P44T2I,64,Female,46704,Rural,2023-04-14 01:48:37.657303,364.27,53,False,2023-05-26 01:48:37.663351
IDIY1S,50,Female,53138,Urban,2023-03-18 01:48:37.656060,74.12,10,True,2023-06-03 01:48:37.663130
IDIY1S,50,Female,53138,Urban,2023-01-26 01:48:37.656293,403.74,10,True,2023-06-03 01:48:37.663130
IDIY1S,50,Female,53138,Urban,2023-01-01 01:48:37.656672,478.91,10,True,2023-06-03 01:48:37.663130
IDIY1S,50,Female,53138,Urban,2023-08-20 01:48:37.657158,30.62,10,True,2023-06-03 01:48:37.663130
IDIY1S,50,Female,53138,Urban,2022-10-23 01:48:37.657296,358.05,10,True,2023-06-03 01:48:37.663130
8WU3Q2,50,Male,82200,Urban,2023-07-12 01:48:37.656186,196.95,14,True,2023-01-31 01:48:37.663109
8WU3Q2,50,Male,82200,Urban,2023-07-12 01:48:37.656186,196.95,38,False,2023-03-19 01:48:37.663349
8WU3Q2,50,Male,82200,Urban,2023-07-10 01:48:37.657080,185.76,14,True,2023-01-31 01:48:37.663109
8WU3Q2,50,Male,82200,Urban,2023-07-10 01:48:37.657080,185.76,38,False,2023-03-19 01:48:37.663349
8WU3Q2,50,Male,82200,Urban,2022-10-27 01:48:37.657381,283.32,14,True,2023-01-31 01:48:37.663109
8WU3Q2,50,Male,82200,Urban,2022-10-27 01:48:37.657381,283.32,38,False,2023-03-19 01:48:37.663349
60UND6,42,Male,98425,Suburban,2023-01-20 01:48:37.657347,382.4,47,True,2023-01-23 01:48:37.663045
60UND6,42,Male,98425,Suburban,2023-01-20 01:48:37.657347,382.4,45,True,2023-07-02 01:48:37.663121
60UND6,42,Male,98425,Suburban,2023-01-20 01:48:37.657347,382.4,7,False,2023-06-06 01:48:37.663777
R7NQXV,49,Female,53415,Rural,2023-02-24 01:48:37.656557,203.22,32,False,2023-05-25 01:48:37.663568
R7NQXV,49,Female,53415,Rural,2023-06-17 01:48:37.656888,192.01,32,False,2023-05-25 01:48:37.663568
KE2808,65,Male,78023,Suburban,2022-10-23 01:48:37.656981,101.3,3,False,2023-08-11 01:48:37.663357
FLRK6J,46,Male,51360,Urban,2023-08-08 01:48:37.657253,136.57,96,True,2022-10-15 01:48:37.663782
FLRK6J,46,Male,51360,Urban,2023-05-14 01:48:37.657391,300.75,96,True,2022-10-15 01:48:37.663782
2NTFCK,36,Female,35390,Urban,2023-04-03 01:48:37.656541,285.78,26,True,2023-04-29 01:48:37.663418
VM438A,23,Female,55352,Rural,2022-10-23 01:48:37.656404,79.1,40,True,2022-09-21 01:48:37.663251
VM438A,23,Female,55352,Rural,2022-10-23 01:48:37.656404,79.1,4,True,2023-09-15 01:48:37.663365
VM438A,23,Female,55352,Rural,2022-10-23 01:48:37.656404,79.1,21,True,2022-11-08 01:48:37.663818
VM438A,23,Female,55352,Rural,2023-01-03 01:48:37.657102,483.23,40,True,2022-09-21 01:48:37.663251
VM438A,23,Female,55352,Rural,2023-01-03 01:48:37.657102,483.23,4,True,2023-09-15 01:48:37.663365
VM438A,23,Female,55352,Rural,2023-01-03 01:48:37.657102,483.23,21,True,2022-11-08 01:48:37.663818
VM438A,23,Female,55352,Rural,2023-06-12 01:48:37.657177,108.99,40,True,2022-09-21 01:48:37.663251
VM438A,23,Female,55352,Rural,2023-06-12 01:48:37.657177,108.99,4,True,2023-09-15 01:48:37.663365
VM438A,23,Female,55352,Rural,2023-06-12 01:48:37.657177,108.99,21,True,2022-11-08 01:48:37.663818
TGBP2B,31,Male,45580,Suburban,2023-07-20 01:48:37.655945,345.73,50,True,2022-12-15 01:48:37.663527
TGBP2B,31,Male,45580,Suburban,2023-08-17 01:48:37.656914,483.12,50,True,2022-12-15 01:48:37.663527
173DXD,50,Female,46894,Rural,2023-06-08 01:48:37.656502,145.29,91,True,2023-08-14 01:48:37.663248
173DXD,50,Female,46894,Rural,2023-06-08 01:48:37.656502,145.29,65,True,2023-03-04 01:48:37.663447
173DXD,50,Female,46894,Rural,2023-06-08 01:48:37.656502,145.29,77,True,2023-08-09 01:48:37.663641
173DXD,50,Female,46894,Rural,2023-02-13 01:48:37.656821,342.38,91,True,2023-08-14 01:48:37.663248
173DXD,50,Female,46894,Rural,2023-02-13 01:48:37.656821,342.38,65,True,2023-03-04 01:48:37.663447
173DXD,50,Female,46894,Rural,2023-02-13 01:48:37.656821,342.38,77,True,2023-08-09 01:48:37.663641
JDQGQ3,48,Female,66529,Rural,2022-11-25 01:48:37.656102,135.71,11,False,2023-07-05 01:48:37.663278
JDQGQ3,48,Female,66529,Rural,2022-11-25 01:48:37.656102,135.71,75,False,2022-12-07 01:48:37.663565
JDQGQ3,48,Female,66529,Rural,2023-08-25 01:48:37.657388,187.82,11,False,2023-07-05 01:48:37.663278
JDQGQ3,48,Female,66529,Rural,2023-08-25 01:48:37.657388,187.82,75,False,2022-12-07 01:48:37.663565
GQFRQX,69,Male,79463,Urban,2022-10-16 01:48:37.656096,422.42,31,True,2023-05-13 01:48:37.663292
GQFRQX,69,Male,79463,Urban,2022-11-06 01:48:37.656266,482.03,31,True,2023-05-13 01:48:37.663292
GQFRQX,69,Male,79463,Urban,2022-10-12 01:48:37.656660,32.5,31,True,2023-05-13 01:48:37.663292
VINI7U,44,Female,41424,Rural,2023-06-20 01:48:37.656139,81.66,66,True,2023-05-20 01:48:37.663067
VINI7U,44,Female,41424,Rural,2023-09-17 01:48:37.656946,145.44,66,True,2023-05-20 01:48:37.663067
LT47PR,49,Male,62778,Rural,2023-07-02 01:48:37.657157,243.84,70,False,2023-08-20 01:48:37.663240
LT47PR,49,Male,62778,Rural,2023-07-02 01:48:37.657157,243.84,95,True,2023-08-12 01:48:37.663288
L2AA51,31,Male,20461,Suburban,2023-08-06 01:48:37.656791,199.93,47,True,2022-11-19 01:48:37.663324
L2AA51,31,Male,20461,Suburban,2023-05-08 01:48:37.657215,149.71,47,True,2022-11-19 01:48:37.663324
L2AA51,31,Male,20461,Suburban,2023-09-08 01:48:37.657350,407.51,47,True,2022-11-19 01:48:37.663324
L2AA51,31,Male,20461,Suburban,2022-12-26 01:48:37.657463,436.84,47,True,2022-11-19 01:48:37.663324
0AHC5U,54,Female,60734,Urban,2022-09-29 01:48:37.655941,220.25,57,False,2022-10-21 01:48:37.663676
0AHC5U,54,Female,60734,Urban,2023-03-18 01:48:37.656587,155.47,57,False,2022-10-21 01:48:37.663676
0AHC5U,54,Female,60734,Urban,2023-05-24 01:48:37.657095,449.23,57,False,2022-10-21 01:48:37.663676
WQ9EZX,24,Female,78016,Rural,2023-03-09 01:48:37.655938,454.11,40,True,2022-10-12 01:48:37.663503
WQ9EZX,24,Female,78016,Rural,2023-03-23 01:48:37.656142,111.88,40,True,2022-10-12 01:48:37.663503
WQ9EZX,24,Female,78016,Rural,2022-10-28 01:48:37.656538,282.25,40,True,2022-10-12 01:48:37.663503
WQ9EZX,24,Female,78016,Rural,2023-09-18 01:48:37.656865,460.79,40,True,2022-10-12 01:48:37.663503
8RFNUN,57,Female,29491,Rural,2023-05-07 01:48:37.656147,396.64,97,True,2023-02-12 01:48:37.663576
8RFNUN,57,Female,29491,Rural,2023-05-07 01:48:37.656147,396.64,99,True,2023-05-22 01:48:37.663828
8RFNUN,57,Female,29491,Rural,2023-04-07 01:48:37.656332,401.1,97,True,2023-02-12 01:48:37.663576
8RFNUN,57,Female,29491,Rural,2023-04-07 01:48:37.656332,401.1,99,True,2023-05-22 01:48:37.663828
8RFNUN,57,Female,29491,Rural,2023-02-09 01:48:37.656367,228.51,97,True,2023-02-12 01:48:37.663576
8RFNUN,57,Female,29491,Rural,2023-02-09 01:48:37.656367,228.51,99,True,2023-05-22 01:48:37.663828
8RFNUN,57,Female,29491,Rural,2023-06-18 01:48:37.657214,240.4,97,True,2023-02-12 01:48:37.663576
8RFNUN,57,Female,29491,Rural,2023-06-18 01:48:37.657214,240.4,99,True,2023-05-22 01:48:37.663828
8RFNUN,57,Female,29491,Rural,2022-12-22 01:48:37.657229,427.62,97,True,2023-02-12 01:48:37.663576
8RFNUN,57,Female,29491,Rural,2022-12-22 01:48:37.657229,427.62,99,True,2023-05-22 01:48:37.663828
8RFNUN,57,Female,29491,Rural,2023-01-08 01:48:37.657283,446.79,97,True,2023-02-12 01:48:37.663576
8RFNUN,57,Female,29491,Rural,2023-01-08 01:48:37.657283,446.79,99,True,2023-05-22 01:48:37.663828
5EALDA,59,Female,45012,Suburban,2022-12-17 01:48:37.656662,411.36,13,False,2023-07-02 01:48:37.663421
5EALDA,59,Female,45012,Suburban,2022-12-17 01:48:37.656662,411.36,3,True,2023-06-18 01:48:37.663597
5EALDA,59,Female,45012,Suburban,2023-02-08 01:48:37.657035,249.01,13,False,2023-07-02 01:48:37.663421
5EALDA,59,Female,45012,Suburban,2023-02-08 01:48:37.657035,249.01,3,True,2023-06-18 01:48:37.663597
5EALDA,59,Female,45012,Suburban,2023-03-07 01:48:37.657423,368.36,13,False,2023-07-02 01:48:37.663421
5EALDA,59,Female,45012,Suburban,2023-03-07 01:48:37.657423,368.36,3,True,2023-06-18 01:48:37.663597
38H1F5,54,Female,50009,Rural,2023-04-27 01:48:37.656105,347.66,16,False,2023-07-16 01:48:37.663058
38H1F5,54,Female,50009,Rural,2023-07-31 01:48:37.656281,294.4,16,False,2023-07-16 01:48:37.663058
38H1F5,54,Female,50009,Rural,2022-10-06 01:48:37.656469,409.24,16,False,2023-07-16 01:48:37.663058
A15JU7,20,Male,54893,Rural,2023-08-11 01:48:37.656369,369.96,77,True,2023-03-11 01:48:37.663517
A15JU7,20,Male,54893,Rural,2023-04-08 01:48:37.656464,353.71,77,True,2023-03-11 01:48:37.663517
A15JU7,20,Male,54893,Rural,2022-12-27 01:48:37.656782,222.11,77,True,2023-03-11 01:48:37.663517
A15JU7,20,Male,54893,Rural,2023-05-23 01:48:37.656924,370.2,77,True,2023-03-11 01:48:37.663517
A15JU7,20,Male,54893,Rural,2022-10-14 01:48:37.657096,372.53,77,True,2023-03-11 01:48:37.663517
A15JU7,20,Male,54893,Rural,2022-11-29 01:48:37.657378,434.42,77,True,2023-03-11 01:48:37.663517
A15JU7,20,Male,54893,Rural,2023-01-30 01:48:37.657414,414.63,77,True,2023-03-11 01:48:37.663517
607DDA,63,Female,90634,Suburban,2023-05-24 01:48:37.656161,259.1,64,True,2023-02-14 01:48:37.663188
607DDA,63,Female,90634,Suburban,2023-05-10 01:48:37.656854,372.52,64,True,2023-02-14 01:48:37.663188
QSFLL0,39,Female,32639,Rural,2023-06-09 01:48:37.655936,287.38,14,False,2023-06-07 01:48:37.663630
QSFLL0,39,Female,32639,Rural,2023-06-04 01:48:37.656462,101.17,14,False,2023-06-07 01:48:37.663630
R8X1YN,25,Male,39407,Rural,2022-10-28 01:48:37.655962,267.29,10,False,2023-01-13 01:48:37.663170
R8X1YN,25,Male,39407,Rural,2022-11-13 01:48:37.657089,486.39,10,False,2023-01-13 01:48:37.663170
MYL9OZ,51,Male,40560,Suburban,2023-08-11 01:48:37.656446,441.9,7,True,2023-02-23 01:48:37.663537
MYL9OZ,51,Male,40560,Suburban,2023-08-11 01:48:37.656446,441.9,37,False,2023-04-30 01:48:37.663721
MYL9OZ,51,Male,40560,Suburban,2022-12-06 01:48:37.656625,391.59,7,True,2023-02-23 01:48:37.663537
MYL9OZ,51,Male,40560,Suburban,2022-12-06 01:48:37.656625,391.59,37,False,2023-04-30 01:48:37.663721
MYL9OZ,51,Male,40560,Suburban,2022-10-25 01:48:37.656862,476.48,7,True,2023-02-23 01:48:37.663537
MYL9OZ,51,Male,40560,Suburban,2022-10-25 01:48:37.656862,476.48,37,False,2023-04-30 01:48:37.663721
60K37B,58,Male,55020,Urban,2022-12-05 01:48:37.656431,278.62,81,False,2023-01-22 01:48:37.663691
60K37B,58,Male,55020,Urban,2023-06-08 01:48:37.656480,120.39,81,False,2023-01-22 01:48:37.663691
60K37B,58,Male,55020,Urban,2023-05-06 01:48:37.657003,383.77,81,False,2023-01-22 01:48:37.663691
